,miles,location,name,sex,w,l,d,division,from,to,players_links,id
965,438,"USA, Massachusetts, New Bedford",Edet Mkpanam,male,2,0,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/876544,876544
966,438,"USA, Massachusetts, New Bedford",Ray Oliveira Jr,male,8,3,0,super welter,2014,2019,https://boxrec.com/en/proboxer/695002,695002
967,438,"USA, New York, Rochester",Tracey McGruder,male,3,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/860298,860298
968,438,"USA, New York, Rochester",Lawrence King Jr,male,2,0,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/863376,863376
969,438,"USA, Massachusetts, New Bedford",Wilson Mascarenhas,male,2,1,0,welter,2018,2019,https://boxrec.com/en/proboxer/823477,823477
970,438,"USA, Massachusetts, New Bedford",Henry Garcia,male,0,4,1,feather,2017,2019,https://boxrec.com/en/proboxer/806041,806041
971,441,"USA, Massachusetts, North Attleboro",Theo Desjardin,male,0,11,0,welter,2011,2019,https://boxrec.com/en/proboxer/567781,567781
972,444,"USA, Massachusetts, Worcester",Khiary Gray,male,16,5,0,super welter,2014,2019,https://boxrec.com/en/proboxer/690235,690235
973,444,"USA, Massachusetts, Worcester",Jamaine Ortiz,male,12,0,0,super light,2016,2019,https://boxrec.com/en/proboxer/755909,755909
974,444,"USA, Massachusetts, Worcester",Irvin Gonzalez,male,12,2,0,super feather,2016,2019,https://boxrec.com/en/proboxer/764412,764412
975,444,"USA, Massachusetts, Worcester",Nicholas Briggs,male,5,0,0,super light,2018,2019,https://boxrec.com/en/proboxer/844902,844902
976,444,"USA, Massachusetts, Worcester",Kendrick Ball Jr,male,13,1,2,super middle,2016,2019,https://boxrec.com/en/proboxer/752273,752273
977,444,"USA, Massachusetts, Worcester",Andy Gonzales,male,6,4,0,super welter,2014,2018,https://boxrec.com/en/proboxer/693980,693980
978,444,"USA, New York, Tonawanda",Alexander Castellano,male,2,0,0,bantam,2019,2019,https://boxrec.com/en/proboxer/893348,893348
979,444,"USA, Massachusetts, Worcester",Owen Minor,male,2,0,0,heavy,2019,2019,https://boxrec.com/en/proboxer/864204,864204
980,444,"USA, Massachusetts, Worcester",Jake Paradise,male,2,2,0,heavy,2017,2019,https://boxrec.com/en/proboxer/806832,806832
981,444,"USA, Massachusetts, Worcester",Eslih Owusu,male,2,0,0,super welter,2018,2019,https://boxrec.com/en/proboxer/843509,843509
982,444,"USA, Massachusetts, Worcester",Philip Davis,male,2,2,1,super feather,2017,2019,https://boxrec.com/en/proboxer/790846,790846
983,444,"USA, Massachusetts, Worcester",Edwin Rosado,male,1,9,1,light,2006,2019,https://boxrec.com/en/proboxer/351940,351940
984,446,"USA, Massachusetts, Taunton",Marqus Bates,male,7,3,0,super light,2016,2019,https://boxrec.com/en/proboxer/772954,772954
985,447,"USA, Vermont, Bennington",Andre Belcarris,male,0,8,0,welter,2017,2019,https://boxrec.com/en/proboxer/816381,816381
986,449,"USA, Massachusetts, Mansfield",James Perella,male,5,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/870106,870106
987,450,"USA, Ohio, Monroe",Trevor Ballinger,male,0,4,0,feather,2016,2019,https://boxrec.com/en/proboxer/781539,781539
988,452,"USA, Illinois, Lockport",Mike Gavronski,male,26,3,1,super middle,2010,2019,https://boxrec.com/en/proboxer/522845,522845
989,452,"USA, New York, Niagara Falls",Anthony Lenk,male,16,6,0,super welter,2008,2019,https://boxrec.com/en/proboxer/449296,449296
990,452,"USA, New York, Lockport",Enoch Plumeri,male,1,13,1,cruiser,2016,2019,https://boxrec.com/en/proboxer/760389,760389
991,454,"USA, Kentucky, Lexington",Robelle Rogers,male,5,3,0,super welter,2014,2019,https://boxrec.com/en/proboxer/701912,701912
992,454,"USA, New York, Schuylerville",Ian Beatease,male,0,4,0,super welter,2018,2019,https://boxrec.com/en/proboxer/849565,849565
993,455,"USA, Massachusetts, Bridgewater",Andy Aiello,male,1,4,1,super light,2017,2019,https://boxrec.com/en/proboxer/820055,820055
994,455,"USA, Ohio, Springfield",Justin Richwine,male,0,1,0,heavy,2019,2019,https://boxrec.com/en/proboxer/872793,872793
995,456,"USA, New York, Ridgewood",Mathew Gonzalez,male,9,0,0,welter,2017,2019,https://boxrec.com/en/proboxer/800423,800423
996,456,"USA, Massachusetts, Framingham",Timmy Ramos,male,5,0,2,super feather,2015,2019,https://boxrec.com/en/proboxer/716865,716865
997,456,"USA, Massachusetts, Framingham",Julio Perez,male,4,5,0,super light,2015,2019,https://boxrec.com/en/proboxer/723280,723280
998,456,"USA, Massachusetts, Framingham",Saul Almeida,male,0,10,3,super middle,2012,2018,https://boxrec.com/en/proboxer/619857,619857
999,457,"USA, Massachusetts, Marlboro",Nelson Perez,male,2,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/874767,874767
1000,458,"USA, Massachusetts, Brockton",Antonio Chaves Fernandez,male,9,39,4,super welter,2009,2019,https://boxrec.com/en/proboxer/486817,486817
1001,458,"USA, Georgia, Hinesville",Corey Edwards,male,2,5,0,light,2010,2018,https://boxrec.com/en/proboxer/551930,551930
1002,458,"USA, Massachusetts, Brockton",Huston Crayton,male,1,9,0,heavy,2002,2018,https://boxrec.com/en/proboxer/134679,134679
1003,460,"USA, Massachusetts, Leominster",Ryan Dibartolomeo,male,2,0,1,welter,2019,2019,https://boxrec.com/en/proboxer/862336,862336
1004,461,"USA, Massachusetts, Whitman",Mark DeLuca,male,24,1,0,super welter,2007,2019,https://boxrec.com/en/proboxer/388836,388836
1005,461,"USA, Massachusetts, Whitman",Brian Urday,male,1,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/890020,890020
1006,462,"USA, Massachusetts, Holbrook",Mike O'Han Jr,male,9,1,0,welter,2017,2019,https://boxrec.com/en/proboxer/793763,793763
1007,462,"USA, Massachusetts, Holbrook",Joshua Orta,male,5,0,0,super feather,2018,2019,https://boxrec.com/en/proboxer/843508,843508
1008,464,"USA, Massachusetts, Plymouth",Fernando Perez,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/883914,883914
1009,465,"USA, Massachusetts, Braintree",Javier Fortuna,male,35,2,1,light,2009,2019,https://boxrec.com/en/proboxer/494223,494223
1010,465,"USA, Massachusetts, Pembroke",Vincenzo Carita,male,21,1,1,cruiser,2005,2019,https://boxrec.com/en/proboxer/314646,314646
1011,466,"USA, Missouri, Versailles",Sam Shewmaker,male,5,1,0,heavy,2017,2019,https://boxrec.com/en/proboxer/814340,814340
1012,466,"USA, Ohio, Kettering",Samuel Wildenhaus,male,2,0,0,middle,2019,2019,https://boxrec.com/en/proboxer/871487,871487
1013,466,"USA, Georgia, Monroe",Rodriguez Cade,male,2,4,0,heavy,2017,2019,https://boxrec.com/en/proboxer/815136,815136
1014,468,"USA, Massachusetts, Quincy",Ryan Kielczweski,male,30,4,0,light,2008,2019,https://boxrec.com/en/proboxer/463171,463171
1015,468,"USA, Massachusetts, Quincy",Steve Vukosa,male,12,1,0,heavy,2001,2019,https://boxrec.com/en/proboxer/48247,48247
1016,468,"USA, Massachusetts, Quincy",Chris Traietti,male,27,4,0,cruiser,2005,2018,https://boxrec.com/en/proboxer/329696,329696
1017,468,"USA, Massachusetts, Watertown",Greg Bono,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/890019,890019
1018,469,"USA, Ohio, Cincinnati",Adrien Broner,male,33,4,1,welter,2008,2019,https://boxrec.com/en/proboxer/455859,455859
1019,469,"USA, Ohio, Cincinnati",Jamel Herring,male,20,2,0,super feather,2012,2019,https://boxrec.com/en/proboxer/634455,634455
1020,469,"USA, Ohio, Cincinnati",Rau'shee Warren,male,16,3,0,bantam,2012,2019,https://boxrec.com/en/proboxer/629466,629466
1021,469,"USA, Ohio, Cincinnati",Jamontay Clark,male,14,1,1,super welter,2014,2019,https://boxrec.com/en/proboxer/676332,676332
1022,469,"USA, Ohio, Cincinnati",Aaron Pryor Jr,male,21,11,2,super middle,2005,2018,https://boxrec.com/en/proboxer/325334,325334
1023,469,"USA, Ohio, Cincinnati",Jeremiah Williams,male,15,13,1,heavy,2008,2019,https://boxrec.com/en/proboxer/441947,441947
1024,469,"USA, Ohio, Cincinnati",Khetag Pliev,male,5,1,0,cruiser,2017,2019,https://boxrec.com/en/proboxer/789816,789816
1025,469,"USA, Ohio, Cincinnati",Boubacar Sylla,male,11,0,0,welter,2016,2019,https://boxrec.com/en/proboxer/746310,746310
1026,469,"USA, Massachusetts, Marshfield",Aleksandra Magdziak Lopes,female,18,5,3,welter,2009,2018,https://boxrec.com/en/proboxer/485582,485582
1027,469,"USA, Ohio, Cincinnati",Desmond Jarmon,male,8,0,0,super feather,2017,2019,https://boxrec.com/en/proboxer/788609,788609
1028,469,"USA, Ohio, Cincinnati",Quashawn Toler,male,9,0,0,welter,2016,2019,https://boxrec.com/en/proboxer/750138,750138
1029,469,"USA, Ohio, Cincinnati",Antwaun Taylor,male,5,12,0,heavy,2014,2019,https://boxrec.com/en/proboxer/700064,700064
1030,469,"USA, Ohio, Cincinnati",Adrian Benton,male,3,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/861064,861064
1031,469,"USA, Ohio, Cincinnati",Santino Turnbow,male,4,4,0,heavy,2016,2018,https://boxrec.com/en/proboxer/772738,772738
1032,469,"USA, Ohio, Dayton",Warren Roberds,male,1,0,0,light heavy,2018,2018,https://boxrec.com/en/proboxer/847052,847052
1033,469,"USA, Ohio, Cincinnati",Shaun Seymore,male,9,0,1,heavy,2012,2019,https://boxrec.com/en/proboxer/634047,634047
1034,469,"USA, Ohio, Cincinnati",Aaron Jamel Hollis,male,4,10,0,super feather,2014,2019,https://boxrec.com/en/proboxer/688645,688645
1035,469,"USA, Ohio, Cincinnati",Ronnie Jordan,male,4,9,1,light,2012,2019,https://boxrec.com/en/proboxer/634242,634242
1036,469,"USA, Ohio, Cincinnati",Angel LaGrandier,male,3,0,0,super feather,2018,2019,https://boxrec.com/en/proboxer/849887,849887
1037,469,"USA, Ohio, Cincinnati",Artrimus Sartor,male,4,3,0,feather,2014,2019,https://boxrec.com/en/proboxer/682095,682095
1038,469,"USA, Ohio, Cincinnati",Muhammad Adams,male,0,4,1,light heavy,2017,2019,https://boxrec.com/en/proboxer/788418,788418
1039,469,"USA, Ohio, Cincinnati",Messiah Snow,male,1,0,0,light,2019,2019,https://boxrec.com/en/proboxer/863535,863535
1040,469,"USA, Ohio, Dayton",Noel Rodriguez,male,1,11,0,super light,2016,2019,https://boxrec.com/en/proboxer/764250,764250
1041,469,"USA, Ohio, Cincinnati",Michael Davis,male,2,35,0,heavy,2005,2019,https://boxrec.com/en/proboxer/325290,325290
1042,469,"USA, Ohio, Cincinnati",Leando Banks,male,1,1,0,super feather,2017,2019,https://boxrec.com/en/proboxer/799739,799739
1043,469,"USA, Ohio, Cincinnati",Jeffrey Young,male,1,0,0,super light,2019,2019,https://boxrec.com/en/proboxer/903581,903581
1044,469,"USA, Massachusetts, Roxbury",Maceo Crowder,male,2,3,0,light heavy,2009,2019,https://boxrec.com/en/proboxer/517761,517761
1045,469,"USA, Ohio, Cincinnati",Rensley Washington III,male,0,1,0,super bantam,2019,2019,https://boxrec.com/en/proboxer/898836,898836
1046,470,"USA, Georgia, Buford",Rashad Hood,male,0,1,0,super welter,2019,2019,https://boxrec.com/en/proboxer/845082,845082
1047,471,"USA, Massachusetts, South Boston",Joe Farina,male,7,1,0,welter,2017,2019,https://boxrec.com/en/proboxer/820852,820852
1048,472,"USA, Massachusetts, Boston",Carlos Gongora,male,17,0,0,middle,2015,2019,https://boxrec.com/en/proboxer/719359,719359
1049,472,"USA, Massachusetts, Boston",Gabriel Duluc,male,15,3,0,welter,2011,2019,https://boxrec.com/en/proboxer/567502,567502
1050,472,"USA, Massachusetts, Boston",Amanda Pavone,female,8,0,0,super bantam,2016,2019,https://boxrec.com/en/proboxer/766881,766881
1051,472,"USA, Massachusetts, Boston",Julio Perez Campusano,male,3,1,0,super middle,2018,2019,https://boxrec.com/en/proboxer/818090,818090
1052,472,"USA, Massachusetts, Boston",Luis Rivera,male,5,3,0,super feather,2011,2019,https://boxrec.com/en/proboxer/589055,589055
1053,472,"USA, Massachusetts, Boston",Jonathan Depina,male,1,0,0,light,2019,2019,https://boxrec.com/en/proboxer/863652,863652
1054,472,"USA, Massachusetts, Boston",Tyler Belec,male,0,1,0,light heavy,2019,2019,https://boxrec.com/en/proboxer/888061,888061
1055,472,"USA, Massachusetts, Boston",Aaron Trecell Smith,male,0,0,1,cruiser,2019,2019,https://boxrec.com/en/proboxer/890018,890018
1056,473,"USA, Massachusetts, Medford",Joe Gagliardi Jr,male,1,1,0,heavy,2018,2019,https://boxrec.com/en/proboxer/853452,853452
1057,474,"USA, Georgia, Loganville",Brian Howard,male,15,3,0,cruiser,2010,2019,https://boxrec.com/en/proboxer/535804,535804
1058,475,"USA, Georgia, Lawrenceville",Kevin Johnson,male,34,16,1,heavy,2003,2019,https://boxrec.com/en/proboxer/173416,173416
1059,475,"USA, Ohio, Fremont",Alycia Baumgardner,female,7,1,0,super feather,2017,2019,https://boxrec.com/en/proboxer/789958,789958
1060,475,"USA, Massachusetts, Woburn",Carlos Galindo,male,1,13,0,super welter,2015,2019,https://boxrec.com/en/proboxer/823476,823476
1061,475,"USA, Massachusetts, Woburn",Francisco Ariri Neto,male,1,8,0,cruiser,2018,2019,https://boxrec.com/en/proboxer/830080,830080
1062,475,"USA, Massachusetts, Woburn",Paulo DeSouza,male,0,17,0,super welter,2013,2019,https://boxrec.com/en/proboxer/670441,670441
1063,475,"USA, Georgia, Lawrenceville",Jonathan Garza,male,7,3,0,super bantam,2016,2019,https://boxrec.com/en/proboxer/744491,744491
1064,475,"USA, Massachusetts, Woburn",Rodrigo Almeida,male,2,10,0,light heavy,2013,2019,https://boxrec.com/en/proboxer/654802,654802
1065,475,"USA, Massachusetts, Woburn",Leandro Silva,male,1,3,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/809576,809576
1066,475,"USA, Massachusetts, Woburn",Bruno Dias,male,0,8,0,welter,2016,2019,https://boxrec.com/en/proboxer/767105,767105
1067,475,"USA, Massachusetts, Everett",Patrick Leal,male,0,6,0,middle,2016,2019,https://boxrec.com/en/proboxer/781596,781596
1068,475,"USA, Massachusetts, Woburn",Rene Nazare,male,0,5,0,light heavy,2017,2019,https://boxrec.com/en/proboxer/815949,815949
1069,475,"USA, Massachusetts, Woburn",Marcos Rosa,male,0,1,0,super welter,2018,2018,https://boxrec.com/en/proboxer/857687,857687
1070,475,"USA, Massachusetts, Everett",Wemerson Nogueira,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/874757,874757
1071,475,"USA, Massachusetts, Woburn",Ranieri Souza,male,0,4,0,middle,2019,2019,https://boxrec.com/en/proboxer/876570,876570
1072,475,"USA, Massachusetts, Woburn",Joseph Raposo,male,0,2,0,heavy,2019,2019,https://boxrec.com/en/proboxer/883686,883686
1073,476,"USA, Ohio, Trotwood",Christopher Pearson,male,17,2,0,middle,2011,2019,https://boxrec.com/en/proboxer/589058,589058
1074,476,"USA, Massachusetts, Revere",Travis Gambardella,male,5,1,2,middle,2017,2019,https://boxrec.com/en/proboxer/786642,786642
1075,476,"USA, Massachusetts, Chelmsford",Brandon Higgins,male,2,0,0,welter,2019,2019,https://boxrec.com/en/proboxer/862612,862612
1076,476,"USA, Massachusetts, Billerica",John Ortolani,male,1,1,0,middle,2016,2018,https://boxrec.com/en/proboxer/772823,772823
1077,476,"USA, Massachusetts, Revere",Kim Wabik,female,2,0,2,light,2018,2019,https://boxrec.com/en/proboxer/843786,843786
1078,476,"USA, Massachusetts, Revere",Leonardo Ladeira,male,0,3,0,middle,2019,2019,https://boxrec.com/en/proboxer/876816,876816
1079,476,"USA, Massachusetts, Revere",Rogerio Dionizio,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/891366,891366
1080,477,"USA, Massachusetts, Stoneham",Greg Vendetti,male,22,3,1,super welter,2013,2019,https://boxrec.com/en/proboxer/644799,644799
1081,478,"USA, Ohio, Hamilton",John McAllister,male,0,0,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/868216,868216
1082,479,"USA, Massachusetts, Wakefield",Fernanda Araujo,female,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/883886,883886
1083,480,"USA, Georgia, Covington",Jerry Odom,male,16,3,1,super middle,2012,2019,https://boxrec.com/en/proboxer/627772,627772
1084,481,"USA, Massachusetts, Lynn",Ronald Ellis,male,16,1,2,super middle,2011,2019,https://boxrec.com/en/proboxer/562043,562043
1085,481,"USA, Massachusetts, Lynn",Khiry Todd,male,10,1,0,super welter,2016,2019,https://boxrec.com/en/proboxer/780525,780525
1086,481,"USA, Massachusetts, Lynn",James Perkins,male,1,0,1,cruiser,2019,2019,https://boxrec.com/en/proboxer/890017,890017
1087,481,"USA, Georgia, Duluth",Joseph Suero,male,2,0,0,welter,2018,2019,https://boxrec.com/en/proboxer/846723,846723
1088,481,"USA, Georgia, Duluth",Akihiro Nakamura,male,1,0,0,,2019,2019,https://boxrec.com/en/proboxer/888373,888373
1089,482,"USA, Massachusetts, Lynnfield",Dominic Monzione,male,3,0,0,super light,2016,2019,https://boxrec.com/en/proboxer/774892,774892
1090,485,"USA, Ohio, Findlay",Ferris Golden,male,1,1,0,middle,2019,2019,https://boxrec.com/en/proboxer/885806,885806
1091,485,"USA, Ohio, Findlay",Justin Parks,male,0,1,0,cruiser,2019,2019,https://boxrec.com/en/proboxer/874450,874450
1092,486,"USA, Georgia",Tureano Johnson,male,21,2,1,middle,2010,2019,https://boxrec.com/en/proboxer/527534,527534
1093,486,"USA, Georgia, Conyers",Carlos Monroe,male,17,0,0,super middle,2017,2019,https://boxrec.com/en/proboxer/821072,821072
1094,486,"USA, Tennessee, Crossville",Tyler Howard,male,18,0,0,middle,2012,2019,https://boxrec.com/en/proboxer/611336,611336
1095,486,"USA, Massachusetts, Salem",Derek Silveira,male,16,2,0,welter,2008,2019,https://boxrec.com/en/proboxer/466373,466373
1096,486,"USA, Georgia, Birmingham",Larry Knight,male,4,21,1,heavy,2015,2019,https://boxrec.com/en/proboxer/711142,711142
1097,486,"USA, Georgia",Cody Durden,male,4,0,0,light,2017,2019,https://boxrec.com/en/proboxer/821431,821431
1098,486,"USA, Georgia, Norcross",Archie Weah,male,3,13,0,super light,2013,2019,https://boxrec.com/en/proboxer/662026,662026
1099,486,"USA, Georgia, Norcross",Isidro Guzman,male,1,2,0,light,2017,2019,https://boxrec.com/en/proboxer/801176,801176
1100,486,"USA, Georgia, Norcross",Joe Gibson,male,0,6,0,super light,2018,2019,https://boxrec.com/en/proboxer/838261,838261
1101,486,"USA, Georgia, Norcross",Julio Gomez Leyva,male,0,1,0,super light,2019,2019,https://boxrec.com/en/proboxer/865484,865484
1102,487,"USA, Massachusetts, Danvers",Matt Doherty,male,8,7,1,super light,2015,2018,https://boxrec.com/en/proboxer/716869,716869
1103,488,"USA, Massachusetts, Lawrence",Adrian Sosa,male,11,0,0,welter,2016,2019,https://boxrec.com/en/proboxer/768897,768897
1104,488,"USA, Massachusetts, Lawrence",Alexis Santos,male,19,3,0,heavy,2009,2019,https://boxrec.com/en/proboxer/483691,483691
1105,488,"USA, Massachusetts, Lawrence",Agustine Mauras,male,6,6,3,super feather,2011,2019,https://boxrec.com/en/proboxer/571282,571282
1106,488,"USA, Massachusetts, Lawrence",Anthony Everett,male,1,8,0,super welter,2014,2019,https://boxrec.com/en/proboxer/693979,693979
1107,488,"USA, Massachusetts, Lawrence",Llamar Kelly,male,0,1,0,welter,2019,2019,https://boxrec.com/en/proboxer/872387,872387
1108,489,"USA, Georgia, Stone Mountain",Maurice Winslow III,male,2,1,0,middle,2018,2019,https://boxrec.com/en/proboxer/845751,845751
1109,489,"USA, Georgia, Lithonia",Stephen Hall,male,1,1,0,super middle,2018,2018,https://boxrec.com/en/proboxer/836809,836809
1110,490,"USA, New Hampshire, Londonderry",Patrick Lopez,male,28,13,0,light,2004,2019,https://boxrec.com/en/proboxer/288050,288050
1111,490,"USA, New Hampshire, Londonderry",Jean Carlos Prada,male,37,10,1,middle,2008,2019,https://boxrec.com/en/proboxer/456501,456501
1112,490,"USA, Georgia, Tucker",Diego Bautista,male,0,2,0,super light,2018,2019,https://boxrec.com/en/proboxer/841934,841934
1113,491,"USA, Georgia, Cherokee",Elijah Shabazz,male,2,0,0,feather,2018,2019,https://boxrec.com/en/proboxer/845916,845916
